"ensembl_gene_id","gene_symbol","log2fc_p100_4h","padj_p100_4h","log2fc_p100_24h","padj_p100_24h","log2fc_c100_4h","padj_c100_4h","log2fc_c100_24h","padj_c100_24h","log2fc_pvc_4h","padj_pvc_4h","log2fc_pvc_24h","padj_pvc_24h"
"ENSMUSG00000019970","Sgk1",0.329846599690526,1,0.761705913443656,0.636253035636618,1.12211056325038,0.00845709913762628,1.01183925225105,0.000397908686996232,-0.792263963559857,1.13898925674024e-05,-0.250133338807398,0.080241858015514
"ENSMUSG00000019987","Arg1",5.94501335748799,5.00911895398421e-12,9.12648278914037,1.70736668432174e-117,11.2017800468323,3.13403121957806e-53,10.7595403044837,2.86529103619823e-167,-5.25676668934431,3.59914480674943e-14,-1.63305751534333,2.8335274017403e-05
"ENSMUSG00000019989","Enpp3",0.481778886273413,1,6.40001468238332,0.000120396283043441,1.95127256606447,0.606181166156315,6.5035566912817,3.91353518449606e-05,-1.46949367979106,NA,-0.103542008898387,NA
"ENSMUSG00000019992","Mtfr2",0.174452330971985,1,0.963440659859939,0.643198916732887,0.180101382956958,1,1.30106409196848,0.00929033201641881,-0.00564905198497268,0.992287416069198,-0.337623432108541,0.298729409321953
"ENSMUSG00000020019","Ntn4",0.0971948294711473,1,2.91085673467604,4.79968448784829e-07,0.102198597333724,1,2.99192825897217,7.51661086030423e-08,-0.00500376786257623,0.997972061720979,-0.0810715242961247,0.895306082259045
"ENSMUSG00000020021","Fgd6",0.152771061887383,1,0.619650569501958,1,1.04246294495425,0.000842024340986285,0.804016568093745,0.00262492362253164,-0.889691883066864,2.0271850258388e-13,-0.184365998591787,0.0200993682897011
"ENSMUSG00000020027","Socs2",0.265712116975594,1,2.32561843007737,1.28287066445343e-19,3.35897117090137,2.49518697279279e-06,3.626397696867,4.43128748120529e-61,-3.09325905392577,9.36935893205114e-08,-1.30077926678963,1.5354683081284e-12
"ENSMUSG00000020032","Nuak1",-0.605185437044497,1,-1.10704370645119,0.367800537977564,-1.73551997088603,0.000873680563601172,-1.75564207660308,7.0677093174584e-05,1.13033453384154,0.0010997490224482,0.648598370151891,0.0688127339995563
"ENSMUSG00000020048","Hsp90b1",0.301989485742937,1,0.479608919310764,1,0.745053839235975,0.986074575444407,0.787879186707651,0.0014695010380334,-0.443064353493038,0.0128798624106654,-0.308270267396887,8.92464844883394e-07
"ENSMUSG00000020053","Igf1",0.59392852435639,1,1.09718142478807,1.07710991905004e-16,0.707204080920635,0.561975775513682,1.08024906136883,5.19959770756756e-16,-0.113275556564245,0.356008575992849,0.0169323634192427,0.881614207425249
"ENSMUSG00000020061","Mybpc1",-0.0353423713174899,1,5.74536622953266,0.0101788039287224,2.62840933966421,0.488218974102914,4.28625217057031,0.0931386417165908,-2.6637517109817,NA,1.45911405896235,NA
"ENSMUSG00000020077","Srgn",0.558954016402915,1,0.638115114567038,1,1.60744881194538,2.24130482435018e-05,1.10698378873809,6.3703529294874e-06,-1.04849479554246,1.23516666993442e-05,-0.468868674171051,0.0001741755428059
"ENSMUSG00000020085","Aifm2",0.186527977658544,1,0.66819986372218,1,0.663078844807441,1,0.830212899125062,0.0201558894076857,-0.476550867148897,0.0139605792482003,-0.162013035402883,0.166624258525133
"ENSMUSG00000020089","Ppa1",0.530954385784836,1,0.778213432173016,1,1.26963750595315,0.0583584096703552,1.34768862407168,0.000767544997647439,-0.738683120168316,0.0217181128448586,-0.569475191898662,0.0235993062418434
"ENSMUSG00000020101","Vsir",-0.435440377818253,1,-0.473416382044155,1,-1.17682533948085,0.000680515036494578,-0.927567934123469,0.00864847313826448,0.741384961662595,6.72497814435879e-06,0.454151552079314,0.000461562328798477
"ENSMUSG00000020102","Slc16a7",-0.31538234336726,1,-0.623132259363055,1,-0.74701970348332,1,-1.13294604121656,1.46057062430827e-06,0.43163736011606,0.0421967081182773,0.509813781853503,3.01250515984801e-05
"ENSMUSG00000020120","Plek",0.275666913374382,1,0.80414718843764,0.288918323037299,0.891392067890714,0.159704670686899,1.21018658953271,1.99110062187798e-08,-0.615725154516332,6.22101397178241e-05,-0.406039401095072,0.00136103050064445
"ENSMUSG00000020134","Peli1",-0.152192585374777,1,-0.554470632873787,1,-0.552039397233425,1,-0.847117327356135,0.0186016009124609,0.399846811858648,0.00936578717360513,0.292646694482349,0.0106621526061928
"ENSMUSG00000020143","Dock2",0.0138854111651163,1,0.651621515621618,0.776610238840852,0.503594965922132,1,0.810006508424548,2.0942361661396e-06,-0.489709554757015,4.08729224143873e-05,-0.15838499280293,0.0030928830336522
"ENSMUSG00000020216","Jsrp1",1.85858313087287,1,3.42486204000251,0.000150803240974959,4.81593758558531,0.000364387214615391,4.27520614720175,6.22531976360656e-08,-2.95735445471244,NA,-0.850344107199239,0.194176981861258
"ENSMUSG00000020263","Appl2",-0.287483425355082,1,-0.535960240172143,1,-0.804158012519357,0.663295874208199,-0.809798947359723,0.0196174623738681,0.516674587164275,0.00454344998047268,0.273838707187579,0.00462390657451458
"ENSMUSG00000020264","Slc36a2",0.678593232326105,1,0.374338104323215,1,1.40587992737266,1,1.66868840050225,0.029228286448107,-0.727286695046557,NA,-1.29435029617903,0.00652132342184141
"ENSMUSG00000020312","Shc2",0.696357647432566,1,0.937437570752714,1,0.205325168530021,1,1.43731206482291,0.0223615874877293,0.491032478902545,0.557050796956977,-0.499874494070198,0.21430816957846
"ENSMUSG00000020315","Sptbn1",-0.00206712575738257,1,0.689525708102486,0.450529219165776,0.56058046272561,1,0.797804900788803,0.000922960735630132,-0.562647588482993,0.000599497174825454,-0.108279192686317,0.16521532054808
"ENSMUSG00000020346","Mgat1",0.255522085344543,1,0.665779936062629,1,0.734884484823728,0.908801076984108,0.782735816011786,0.00820805427895731,-0.479362399479185,0.00115414045377062,-0.116955879949157,0.179735845028342
"ENSMUSG00000020387","Jade2",-0.135227141125906,1,-0.470566551050975,1,-0.835958518549458,0.898708941123207,-0.860284054695654,0.0119741680146892,0.700731377423552,0.00526747972333216,0.389717503644679,0.00028272194669269
"ENSMUSG00000020396","Nefh",0.120250807166064,1,5.91556115050541,0.0141489639470886,1.58980827996717,0.978969436301273,5.44129951848511,0.0179541739858598,-1.4695574728011,NA,0.474261632020302,NA
"ENSMUSG00000020407","Upp1",1.59527502825258,1,3.26700194615128,0.0173987740178704,3.42095920754274,0.00020556686310569,4.78956014045927,3.62927596577455e-06,-1.82568417929017,0.00992868866640623,-1.52255819430799,0.0610578113852893
"ENSMUSG00000020427","Igfbp3",2.08636461380664,1,4.08636379054822,0.196362378804753,3.67249019740676,0.207835420644189,5.84372121716652,0.00204500930265424,-1.58612558360012,NA,-1.7573574266183,NA
"ENSMUSG00000020473","Aebp1",-0.565039107510979,1,-1.65007346355833,1.4858826213757e-07,-0.860543717052391,1,-1.40397046160932,5.78642154886818e-05,0.295504609541412,0.885248556059249,-0.246103001949007,0.411494948505347
"ENSMUSG00000020571","Pdia6",0.48503350780245,1,0.631322038234743,1,0.922454327180053,0.209433976661158,1.05150233690607,3.0728172455785e-11,-0.437420819377603,0.0309136093610994,-0.420180298671322,1.59762828646811e-08
"ENSMUSG00000020573","Pik3cg",-0.19465642174454,1,-0.687703198837076,1,-0.808799578863027,0.488218974102914,-1.06002301078256,4.58522674431249e-08,0.614143157118487,4.94500561738649e-05,0.37231981194548,0.000106680250403225
"ENSMUSG00000020577","Tspan13",-0.335642538103123,1,-0.4082195491667,1,-1.5414408115202,1.75212903083639e-11,-0.65146311920916,0.842176583509809,1.20579827341708,9.97499386819484e-18,0.243243570042461,0.00505428881163896
"ENSMUSG00000020592","Sdc1",0.223427742839168,1,1.84776774453855,1.50904271752359e-19,0.251764924104308,1,1.50587518117504,7.38855108001141e-11,-0.0283371812651407,0.969104205265304,0.341892563363512,0.0540761277282749
"ENSMUSG00000020638","Cmpk2",-0.561720839071529,1,-1.11250906863417,0.0734550461386518,-1.20325719649978,0.0263864384890927,-1.74849251960471,5.64116250703817e-08,0.641536357428249,0.0149601369030084,0.635983450970544,0.0135521121467698
"ENSMUSG00000020641","Rsad2",-0.838451823329631,1,-1.31221725927563,8.52675399726133e-05,-1.93561979459676,6.10392522549959e-09,-1.84778905588969,5.17953373767156e-14,1.09716797126713,6.39013465279279e-06,0.535571796614054,0.0088784663081929
"ENSMUSG00000020642","Rnf144a",-1.05554235021579,1,-1.60555081653863,0.252677958160593,-1.98081296291657,0.0677083112477556,-1.9320666027628,0.0295176703885176,0.925270612700777,0.264020432351697,0.326515786224172,0.713349593098752
"ENSMUSG00000020644","Id2",0.553705775715618,1,1.07884305550177,4.24328201183681e-11,0.790435125866266,0.67602326092329,1.52137692772878,6.11027492603085e-40,-0.236729350150648,0.271287893330044,-0.442533872227006,7.39181343818395e-09
"ENSMUSG00000020646","Mboat2",0.29980384746777,1,5.2629815289751,1.14812817548349e-09,4.96731589827653,4.13960263267483e-10,7.08858508359322,4.92457392669073e-19,-4.66751205080876,1.1409543310046e-11,-1.82560355461813,8.60435097867904e-05
"ENSMUSG00000020649","Rrm2",0.372715244487711,1,0.951229920676868,1,0.6404331054909,1,1.67251523850765,0.0295176703885176,-0.267717861003189,0.578612712994633,-0.721285317830784,0.19701494012599
"ENSMUSG00000020653","Klf11",-0.232182189604587,1,-0.869797483859169,0.144837731373402,-0.700825842243609,1,-1.27287952562455,1.47135712435548e-07,0.468643652639022,0.100872338199031,0.403082041765384,0.010717463019169
"ENSMUSG00000020661","Dnmt3a",0.4636590499693,1,1.05315673374538,1.91138899675507e-14,1.3089725622941,6.12118930952266e-05,1.4076466450163,1.15056136892612e-44,-0.8453135123248,1.39516097691972e-06,-0.354489911270926,4.38444751402556e-08
"ENSMUSG00000020689","Itgb3",1.22631114091208,5.48962910996397e-08,3.46579627523046,3.35825705278449e-34,3.21248327007346,2.07939259047647e-156,4.25134161750622,1.07181943616977e-55,-1.98617212916138,1.62812126641609e-92,-0.785545342275756,0.00588987996040662
"ENSMUSG00000020696","Rffl",-0.207119072156678,1,-0.476789098718683,1,-0.961103765175842,0.715146781856497,-0.974438202074346,0.00381174501140931,0.753984693019164,0.0275975188263664,0.497649103355663,0.000288274727751389
"ENSMUSG00000020709","Adap2",-0.300510150089647,1,-0.600528723917399,1,-0.359892998053967,1,-0.806642349286809,0.0459679954186007,0.0593828479643192,0.875844554957992,0.20611362536941,0.0757499429102866
"ENSMUSG00000020717","Pecam1",1.16716706439232,1,1.33384106552579,6.82839749622482e-09,3.95675171027783,2.35659011372759e-28,2.31418805563721,2.16931885593121e-48,-2.7895846458855,4.06453359225772e-22,-0.980346990111416,2.53476345173433e-17
"ENSMUSG00000020741","Cluh",0.190437274444196,1,0.525974758616935,1,0.888444146513616,0.222014936290209,0.803639511931533,6.38497695556927e-05,-0.69800687206942,1.4675574917922e-05,-0.277664753314598,4.5621092508078e-07
"ENSMUSG00000020788","Atp2a3",-0.326939278479644,1,0.232958913516465,1,-1.4167549383875,5.23823006672717e-06,0.134481455480075,1,1.08981565990786,5.64663128987196e-10,0.0984774580363905,0.734188783461327
"ENSMUSG00000020826","Nos2",-2.63570421206659,1,3.23712034597864,0.248271797065797,0.752127386964824,1,5.85348032780769,5.15624118315705e-05,-3.38783159903141,NA,-2.61635998182905,NA
"ENSMUSG00000020841","Cpd",-0.0992110944806585,1,-0.625502977907617,1,-0.96255835173187,0.0248400048169658,-1.11226781912129,2.60087253838695e-20,0.863347257251212,1.27469427597921e-10,0.486764841213672,3.47104735722852e-16
"ENSMUSG00000020844","Nxn",0.250474513235598,1,2.36954914827405,0.000638463170418657,2.37279580215653,2.91755393849174e-08,3.54262737634957,1.18216794295883e-10,-2.12232128892093,1.3639074253428e-11,-1.17307822807551,0.0366708992955277
"ENSMUSG00000020865","Abcc3",-0.34387530637446,1,-1.09221927284347,5.58823697768258e-05,-1.46830985427888,2.59285147387513e-05,-1.77282814965034,2.71830208209652e-26,1.12443454790442,2.38815451445534e-08,0.68060887680687,2.9428198404573e-08
"ENSMUSG00000020868","Xylt2",-0.389243706791502,1,-0.885876480955968,0.000124870747573624,-1.34833237454991,7.99860185675977e-10,-1.35006091935794,2.88606969844089e-28,0.959088667758404,4.91972039316212e-15,0.464184438401967,7.77219708281657e-10
"ENSMUSG00000020889","Nr1d1",-0.226976844787233,1,-1.39154044143358,9.07114492930335e-06,-1.22994383677144,0.374801389212188,-1.74990545934725,1.1407700551556e-11,1.00296699198421,0.0252128252955185,0.358365017913673,0.120307432554003
"ENSMUSG00000021062","Rab15",1.05300211785811,1,1.39362251204701,1,2.10106555502972,0.00183942551244698,2.37055028618867,0.144248336648417,-1.04806343717161,0.0375176668131567,-0.976927774141664,NA
"ENSMUSG00000021090","Lrrc9",-1.08189713383087,1,-2.25339935041149,0.0755666668759252,-2.7437765509862,0.377631317727463,-2.40357005897561,0.0246289719383398,1.66187941715533,NA,0.150170708564122,NA
"ENSMUSG00000021125","Arg2",-0.698260662531711,1,1.59641423478931,0.0151691637447483,-1.20530864955332,1,0.931874173574296,0.749208340162026,0.507047987021612,0.71633826332794,0.664540061215011,0.0992305789349977
"ENSMUSG00000021133","Susd6",-0.346760251596439,1,-0.618312227458753,1,-0.768517017501847,0.901750441709592,-1.06061875390191,1.57181645445999e-06,0.421756765905408,0.0300596502842085,0.442306526443153,3.12253586785972e-05
"ENSMUSG00000021180","Rps6ka5",-0.209450289782901,1,-0.494861045186825,1,-0.924276964416308,0.23973414768263,-0.850831988514742,0.0264233170372891,0.714826674633407,0.000151555152644308,0.355970943327917,0.00275135012153374
"ENSMUSG00000021182","Ccdc88c",3.42309000117228,0.0275072396982576,5.33122827369307,5.07950037919857e-20,5.99841621641967,8.7825402384253e-13,6.12399184529507,9.1507049676001e-28,-2.57532621524739,1.91036875564958e-08,-0.792763571601994,0.00113166475482855
"ENSMUSG00000021186","Fbln5",-0.450823969781242,1,1.29454966945448,0.0224694708207447,0.374203814773939,1,2.61169200765575,5.219220133822e-19,-0.82502778455518,0.000697270947645353,-1.31714233820127,3.23125181400169e-10
"ENSMUSG00000021190","Lgmn",-0.275112277769877,1,-0.629210139629601,1,-0.536093436982288,1,-0.82082271279883,0.0356760067394022,0.26098115921241,0.367067750949686,0.191612573169229,0.113089748540118
"ENSMUSG00000021196","Pfkp",0.460669000698172,1,1.14847391940018,5.06945418762284e-16,1.17958506315735,0.0306255549143419,1.555681919737,9.49425246078781e-48,-0.718916062459181,0.00349334504203705,-0.407208000336824,2.22613198858335e-08
"ENSMUSG00000021273","Fdft1",0.390687052732962,1,0.782743935658814,0.728530511754763,0.421929255235389,1,1.04200691349856,0.00169272787685493,-0.0312422025024274,0.957602881644952,-0.259262977839742,0.126764141116243
"ENSMUSG00000021311","Mtr",-0.284192292414626,1,-0.65653007973108,1,-0.470066859661257,1,-1.05861035345439,1.0737147057925e-06,0.185874567246631,0.53930098208639,0.402080273723308,0.000156819873545535
"ENSMUSG00000021322","Aoah",-0.469979749842041,1,-0.842618446985541,0.147814299032729,-1.33126228174543,0.0192152121738809,-1.30626640156702,2.78044346193543e-10,0.861282531903388,0.00333752552275408,0.463647954581482,0.000371335919545085
"ENSMUSG00000021338","Carmil1",-0.505062583342083,1,-0.90269602083525,0.344460946123002,-1.40308397209417,0.00265402763107502,-1.39427470882509,7.33406184599081e-06,0.89802138875209,0.00072526757585102,0.491578687989837,0.0253070141765556
"ENSMUSG00000021356","Irf4",1.21405563874372,0.00578493184116367,4.05313228215779,1.94101053870945e-253,4.28484370053288,7.78637049205977e-151,4.81415012606777,0,-3.07078806178916,4.66571041636094e-116,-0.761017843909978,1.91052599029904e-17
"ENSMUSG00000021367","Edn1",2.62062180843645,1,10.149351176597,6.1099956439252e-13,8.12478312680368,6.48911709956286e-09,12.181067255077,2.53993220114995e-19,-5.50416131836723,1.39809468462661e-05,-2.03171607847997,1.0774397241837e-05
"ENSMUSG00000021384","Susd3",-0.224016520628906,1,-0.623059302163693,1,-1.53996037075025,0.000804597957655567,-1.23567008652425,1.69796112534332e-08,1.31594385012135,7.03006229682506e-07,0.612610784360555,7.05489900423626e-07
"ENSMUSG00000021403","Serpinb9b",2.35262728857823,0.00203523738774416,3.47626682484322,1.09250525455879e-13,4.38743037360995,2.25075531390875e-21,4.1007856381707,1.46925774160307e-20,-2.03480308503172,5.7972259214641e-07,-0.624518813327481,0.207123703382316
"ENSMUSG00000021411","Pxdc1",-0.311737362086719,1,-0.785150439754277,1,-0.41428810478822,1,-1.51348934299223,0.000255806260376471,0.102550742701501,0.92983038544602,0.728338903237955,0.0127747509669374
"ENSMUSG00000021451","Sema4d",-0.322475795999716,1,-0.0913817313293232,1,-1.02125069626497,0.010211334924548,-0.461290853306908,1,0.698774900265255,2.24076046256467e-06,0.369909121977585,0.00028603825355378
"ENSMUSG00000021460","Auh",0.242267025578821,1,0.877205243826745,0.000101245045426464,0.878035049170258,0.15634919500605,1.15810185267437,8.21823342354194e-18,-0.635768023591437,9.03050962694554e-06,-0.280896608847625,0.00012044460139608
"ENSMUSG00000021508","Cxcl14",0.0719168895438346,1,-0.647464768397674,1,-0.70141513022562,1,-1.151588554296,3.45802244657263e-06,0.773332019769455,4.25871140668847e-05,0.504123785898329,0.000176687824614142
"ENSMUSG00000021670","Hmgcr",0.423254582348283,1,0.593976086126394,1,0.73046249949039,1,0.879782207219396,0.00877385389291964,-0.307207917142108,0.300988690540179,-0.285806121093002,0.0161714069296401
"ENSMUSG00000021675","F2rl2",1.3229507529911,1,2.77892091940538,0.00104313307777349,3.05239189793084,0.00179023997887032,3.39124692782307,3.18159296643439e-06,-1.72944114493974,0.0403993602430362,-0.612326008417685,0.462652521969334
"ENSMUSG00000021701","Plk2",0.329712092320569,1,0.749110964132976,1,1.20510347469531,0.0501668129456036,1.28291458408731,0.00775539602911413,-0.875391382374742,0.00102575549965657,-0.533803619954333,0.0684453056825729
"ENSMUSG00000021710","Nln",0.143887239317459,1,0.604275311845535,1,0.45725159788388,1,0.772651666168555,0.0309228255000988,-0.313364358566421,0.0241261642224861,-0.16837635432302,0.0628445537803891
"ENSMUSG00000021725","Parp8",-0.626680123203928,1,-0.487530133754586,1,-1.36314653390578,3.04785949552704e-08,-0.916300131314552,0.000881744968762643,0.736466410701857,3.3845977614843e-07,0.428769997559966,2.43784429019513e-05
"ENSMUSG00000021728","Emb",-0.453966517061034,1,-0.52785379257099,1,-1.39686012947808,9.41291406630806e-05,-1.18829053531928,1.30849962454824e-11,0.942893612417051,2.86375626378787e-06,0.660436742748294,7.9609901684231e-13
"ENSMUSG00000021756","Il6st",0.176984089476309,1,1.03083879866972,1.5142741779821e-12,1.49328014787849,3.9530170029524e-15,1.60013650428469,7.76868371330779e-65,-1.31629605840218,2.77920328464781e-31,-0.569297705614968,1.07305941435404e-19
"ENSMUSG00000021758","Ddx4",-0.817465980671394,1,2.29312300930104,5.90876610321307e-11,3.89845971058518,0.000113822855918244,4.69846611959143,1.09628277949958e-66,-4.71592569125658,8.87332125195001e-09,-2.40534311029039,2.13352368458807e-32
"ENSMUSG00000021759","Plpp1",0.510408886466213,1,1.81208220826007,0.0868468038616651,1.90400929701958,0.148554616287895,2.66380560118696,5.56281010883896e-05,-1.39360041055337,0.0654950947867866,-0.851723392926897,0.157735445328286
"ENSMUSG00000021775","Nr1d2",-0.170940904234168,1,-0.752410041260979,0.989180417852656,-0.869763007902518,0.667762461022104,-1.16245156124379,2.23342522612578e-05,0.69882210366835,0.00289337074575538,0.410041519982814,0.00849249650714082
"ENSMUSG00000021779","Thrb",-0.0693721095351894,1,1.58464860833048,3.34663155598659e-05,1.26318412684681,0.504190744485054,2.32186579141936,7.41448338916285e-16,-1.332556236382,0.00882442034916576,-0.737217183088886,0.00152349509479711
"ENSMUSG00000021838","Samd4",-0.809577361111542,1,-1.14670713613006,0.269260921817177,-2.1576238479655,0.0555441803166744,-2.2785903260097,1.68119417277735e-09,1.34804648685396,0.0872064444915906,1.13188318987964,0.000364447842555732
"ENSMUSG00000021846","Peli2",-0.644045725298309,1,-0.554593698675724,1,-2.00768604015733,5.31322051915527e-07,-1.11564475909606,0.00146447295040945,1.36364031485902,2.12596682165173e-06,0.561051060420336,0.00141117751995199
"ENSMUSG00000021879","Dnah12",0.892929996588057,1,1.8164715697929,0.0241934137311396,2.62087718821678,0.000121175542564304,2.5975787054192,3.03992097560126e-06,-1.72794719162872,0.000750879588699229,-0.781107135626305,0.0932112569603021
"ENSMUSG00000021880","Rnase6",0.624095107606437,1,2.25531873004145,2.28946911652812e-65,1.2220082753398,0.145519638599208,2.18619518443124,8.97333182829504e-60,-0.597913167733359,0.113652314979988,0.0691235456102078,0.619749072995856
"ENSMUSG00000021892","Sh3bp5",-0.0203894522285103,1,-0.834396827755876,0.0281100784042783,-0.360377009876312,1,-1.07935206331456,2.40857542914236e-08,0.339987557647801,0.0716558357832057,0.244955235558685,0.0228137140750578
"ENSMUSG00000021903","Galnt15",0.925911273277508,1,3.69502169623912,0.00046519670847843,2.41935495671426,0.281684671358526,4.11480764974853,1.63724691058658e-05,-1.49344368343675,0.274113963134052,-0.419785953509413,0.586211801931823
"ENSMUSG00000021910","Nisch",-0.330315718967623,1,-0.467584312938586,1,-0.691405059507619,1,-0.78740916251557,0.0448407632792952,0.361089340539996,0.025214599024438,0.319824849576983,0.000661151672103559
"ENSMUSG00000021948","Prkcd",0.263213712825815,1,1.21785624386637,7.01760932722366e-25,1.37415193039048,1.32449532914516e-10,1.6138896566283,5.37107613159951e-66,-1.11093821756466,1.36186012198371e-20,-0.396033412761933,1.69363532432379e-09
"ENSMUSG00000021957","Tkt",0.282077362872674,1,0.721790796337297,0.600333839164218,0.664912303650739,1,1.03960270545163,1.53030097480843e-07,-0.382834940778066,0.0110960991236687,-0.317811909114328,0.00111229801174121
"ENSMUSG00000021990","Spata13",-0.62172479080603,1,-0.537755654738937,1,-1.55657879347196,0.000673095475685608,-1.27121920096787,2.23909222861079e-06,0.93485400266593,0.00117520975525119,0.733463546228938,1.70633859584067e-06
"ENSMUSG00000021996","Esd",0.525480373903275,1,0.633115000883067,1,0.986062856332749,0.0707184210802086,0.883449855674435,1.53373781560753e-05,-0.460582482429474,0.017279215226934,-0.250334854791368,0.000924736863851369
"ENSMUSG00000022018","Rgcc",0.685536068984179,1,2.12617658492355,0.0323426652607515,3.5458810371134,1.03149924854016e-06,3.80245931815614,1.82113118167708e-09,-2.86034496812922,4.82038148984733e-07,-1.67628273323259,0.000783748978654731
"ENSMUSG00000022021","Diaph3",0.242861013770455,1,0.643674072809947,1,0.298296988964536,1,1.16897645695614,0.00867511608747525,-0.0554359751940817,0.894369266825181,-0.525302384146196,0.0277689847503415
"ENSMUSG00000022091","Sorbs3",-0.875345793671791,1,-1.14609166827915,0.000110924931202556,-2.01134374759589,0.00060071637173701,-1.81623948525406,7.137299127653e-21,1.1359979539241,0.0101102577052388,0.670147816974904,6.83468805250877e-06
"ENSMUSG00000022096","Hr",1.23503136356827,1,6.4875501936987,1.6370099679991e-59,4.19207616911072,1.2751379057949e-08,6.79632941744064,2.62625615036412e-66,-2.95704480554246,2.5439836987475e-07,-0.308779223741942,0.0332997696129623
"ENSMUSG00000022098","Bmp1",-0.410673132591557,1,-1.55530689005572,0.00642041195251314,-0.146240605269415,1,-0.469672549023475,1,-0.264432527322143,0.908828706449632,-1.08563434103225,0.00185305300297236
"ENSMUSG00000022102","Dok2",0.694443761487163,1,1.21027172524713,0.000102560231068991,1.59140147514322,0.000557795764657306,1.64161003976424,2.59518221951294e-13,-0.896957713656055,0.00251906963953561,-0.431338314517111,0.0141476803387681
"ENSMUSG00000022103","Gfra2",0.861337079236495,1,5.37268338069826,7.96581564375448e-26,5.89445856278093,1.59453766778321e-06,6.61333180624745,1.24673035284642e-41,-5.03312148354443,3.56635358765423e-06,-1.24064842554919,3.78292194531619e-07
"ENSMUSG00000022106","Rcbtb2",-0.601858127694847,1,-0.84481656244407,0.111490039342258,-2.06856881344351,2.77613013001259e-13,-1.53229499367972,5.97626106566839e-19,1.46671068574866,8.44308345121402e-13,0.687478431235653,1.95013804317448e-09
"ENSMUSG00000022108","Itm2b",-0.469886077616942,1,-0.542968344049418,1,-1.10709621790503,0.0451834608293812,-0.89825423299909,0.0070057591621506,0.637210140288093,0.00540780287030348,0.355285888949672,0.00296594745940918
"ENSMUSG00000022125","Cln5",0.303209704777566,1,0.919580573663193,8.53697544450011e-07,1.18956768954058,2.44738042034319e-05,1.22320695696401,1.8117590429324e-24,-0.886357984763013,4.765470042659e-11,-0.303626383300822,1.36556173010379e-05
"ENSMUSG00000022148","Fyb",-0.387274382671784,1,-0.664507189443099,1,-1.39718695466062,1.34639841643025e-13,-1.25370092403778,6.39796044032567e-16,1.00991257198884,1.27410728153606e-20,0.589193734594677,1.45622606931141e-11
"ENSMUSG00000022186","Oxct1",0.22410082485843,1,0.738600051273578,0.0228155277879068,0.644561670125038,1,1.00948622779862,1.79476560989144e-16,-0.420460845266608,0.00498864032009329,-0.270886176525041,1.60777968439744e-06
"ENSMUSG00000022221","Ripk3",0.064020686515472,1,0.973302724568147,0.0853053158210687,0.23197486465175,1,1.33012606942073,3.66119170948354e-06,-0.167954178136278,0.64570499454679,-0.356823344852585,0.0663347712306621
"ENSMUSG00000022237","Ankrd33b",-0.17520173166113,1,-0.803039029812749,0.0106290999329912,-0.730041062839417,1,-1.23779368684678,1.27759778901877e-21,0.554839331178286,0.0186005318125643,0.434754657034032,5.80103601026487e-09
"ENSMUSG00000022246","Rai14",0.414755996512269,1,1.22154300077175,9.27875657778337e-06,1.59330397338049,6.93490818461645e-05,1.90244290935826,2.30416985301678e-24,-1.17854797686823,1.54683145654545e-06,-0.680899908586518,1.53621944757787e-06
"ENSMUSG00000022265","Ank",0.169550432042505,1,0.645284328564953,1,0.68656500381432,1,0.886908898545379,3.42491248350829e-06,-0.517014571771815,0.000586781567665456,-0.241624569980426,0.000639191978833177
"ENSMUSG00000022270","Retreg1",-0.290838071554465,1,-0.586832105686012,1,-1.49165409847109,3.23111319017628e-21,-0.97578033237863,1.41678840700883e-05,1.20081602691663,1.22743431759522e-36,0.388948226692618,5.05991152197666e-05
"ENSMUSG00000022299","Slc25a32",0.158080639450442,1,0.729147314673475,0.398052543332093,0.381816900437514,1,0.827264062923486,0.00643386947940484,-0.223736260987071,0.109909595826806,-0.0981167482500116,0.361503068262387
"ENSMUSG00000022303","Dcstamp",0.980498018829037,1,3.20644802747892,3.66181999213093e-56,3.34369747422802,0.0054771621801841,4.06612763055231,8.64447225347445e-100,-2.36319945539898,0.0191615002504028,-0.859679603073393,8.74298470693804e-07
"ENSMUSG00000022309","Angpt1",1.58725279017982,1,3.49046346321865,4.17188889132041e-09,3.46380861562032,1.50180191383247e-07,4.11207024821006,8.69794071046434e-14,-1.8765558254405,0.000959313643343039,-0.621606784991413,0.221619680192263
"ENSMUSG00000022346","Myc",0.619857508096886,1,1.28003107924488,0.10360428699527,1.39682733396643,0.00649121493135364,1.77057319308522,9.56313947308826e-05,-0.776969825869541,0.00810693792795255,-0.49054211384034,0.203116975801255
"ENSMUSG00000022351","Sqle",0.445446400214557,1,1.05342884719814,0.0225347141426117,0.727203910823442,1,1.48178596268411,2.97778862624868e-08,-0.281757510608884,0.709332935109161,-0.428357115485965,0.0279817528177323
"ENSMUSG00000022389","Tef",-0.258495501470656,1,-0.578205117363363,1,-0.626278850275293,1,-0.897745121694937,0.00453045360685114,0.367783348804636,0.21612620950998,0.319540004331574,0.00618017879616591
"ENSMUSG00000022421","Nptxr",0.114241441070372,1,1.40609083780639,0.0163951177346975,0.62334441301842,1,2.10511119421732,2.54460517727609e-08,-0.509102971948048,0.353235007848415,-0.699020356410932,0.0280621040360537
